text,label
aslanlar gibi oyunculuk sergiliyor o yüzden peşindeyiz izlediğin kadarıyla fikir sahibisin bizi sadece güzellik tatlılık etkilemez oyunculuk görmesek peşine düşmeyiz şimdi o kabiliyetsiz olanlar düşünsün çünkü kraliçe geldi birilerinin o sahte pulları döküldü,False
günaydın kanarya mutlu sabahlar iyi çalışmalar hadi okula,False
üstadım 3 8970 yen satış gelirse parite nereye kadar sarkar sizce,False
bunu bildigin halde yapmadigin sey kalmadi iyiki biliyorsun hee,False
gavat saydırmak için ölümü bile yazmış sanki millet ölümsüzlüğü buldu avrupa da,True
az sabret ferrarin gelsin onunla gidersin geç kalmazsın artık,False
öğle arasında yurda makineye çamaşır atmaya geldim kim daha ev hanımı tartışmayalım,False
yirmi yedi geçe ocaktaki yemeği söndüreceğim unutmayalım unutturmayalım,False
anneme göre kilo kaybı değil kan kaybı yaşıyorum her ne olursa sonucunu kansız olduğuma ve pekmez yememe bağlıyor anne bütün kemiklerim ağrıyor grip oluyorum sanırım pekmez ye akşama ne yemek yapsam pekmezli kabak tatlısı babam vişne reçeli almış tahinli pekmez alsaymış,False
yukarı tükürsen bıyık aşa ı tükürsen sakal lafını dibine kadar sindire sindire hissediyorum resmen,False
hayırlı cumalar karşim huzur namazda,False
allah svt halis hocayi bir an once aramiza donmesini temenni ederiz allah ailesine ve tum dostlarina sabir versin hocamiza bol bol dua edelim dua muminin en buyuk silahidir ebuhanzalahoca,False
eskiden vardı özel harekatcilar alırdı bazı ibneler özel harekatcilar kelle parası için çoban falan öldürüyor diye kara propoganda yapardı,True
erdogan arikan i samimi ve cesur açıklamalarından dolayı kutlarim temmuz ayında avrupaya veda edersen küçük takimsin bu kadar basit,False
son pişmanlık neye yarar her şeyin bedeli var buraya kadaarrr selamun aleyküm hayırlı cumalar,False
neyseki hep geçer not alıyorsunuz,False
balkanlardan gelen soğuk hava dalgası artık yeter havan kime,False
erdoğan arıkan in sözlerinden sonra gsliler kupasını paylaşmaya başladı ulan nerden ne duysak da kupamiz var diye ağlasak diye bekliyorlar hazirda,True
erdoğan arıkan sonuna kadar haklı hadi avrupa yı geçtik son yıllarda fb gs derbisinde kavga ve gerginlikten başka ne görüyosunuz spor basınının zorla şişirmeye çalıştığı sözde dev derbi yarın görücez yine kavgaları terim de özüne dönücek sakin ayaklarına yatıyorya bu ara,False
sende buna ikinci kez sebep oluyorsun,False
peki avrupa kupası yarı finali nenen mi oynadı mk niye yazmıyorsun,True
orta sınıf delinen burjuvadır diyarbakırda burjuva var mı yok bu orta sınıf falan değil kürt hamiyetine sahip bir kitle var ve bu gözardı ediliyor,False
benim dışımdaki isimler hiç güzel değil,False
peki benim de listemde olması izlicem,False
bebeğim senin de 15 mart dünya tüketiciler günü n kutlu olsun çünkü ömrümü tükettin,False
i çlerinde sevgiyi çözen de olur çözemeyen de yolculukta seni satan menfaatperestler de olur i şte o vakit o yolcuya görevin bitmiştir,False
video yu neden yayınlıyorsunuz bir de reklamını yapmışsınız videosu var diye,False
ff twitterin kara kızı bir de seymen fm de vardı kara kız yanlış hatırlamıyorsam,False
sn fakibaba bütçeyi bahane etmeden atama talebimizi bir an önce gerçekleştirin lütfen koyuna danaya düveye var olan bütçe personel istihdami için de olmalıdır mevcut personel projelere masa başında mı sahip çıkacak sahada personel lazım gthb5bin,False
ya ne diyosun allah aşkına ne demeye çalışıyosun ne yapmak maksadın,False
alan darlığından yüzlerce kitabımızdan sadece bir kısmını yerleştirebildik bu güzel projemize destek veren bütün üyelerimize teşekkür ederiz bu tür projelerimiz büyüyerek devam edecektir,False
mavi nasıl oynamış bilgin var mı,False
ecel gelmeden uyanmalı ibadetlerimize 4 elle sarsılmalıyız rabbim imanlı olarak ölmeyi nasip etsin amin,False
mesafeler hep engell değil mii,False
tonsillalar enfekte nihal yatak döşek yatmakta hasta olmam ki diyen ben gene büyük konuştum gene hastayım mecalim yok ama tweet atabiliyorum nasıl ama,False
en kötü gün bugünse bugün de beşi ktaş hedef16kenetlenbeşiktaşlı,False
yine konuşalım sahurlara dek beni hasretli oruçlarda sensiz iftarlara mahk m etme y r,False
biraz önce kordonda elimde karanfille yürüyodum iki tane çocuk sende çiçek varmış olmasa biz vercektik falan dedi güzel güzel ben de onlara cevap vereyim derken önümde oynayan bebeyi ezdim flört yi ne can aldi,False
ölseydimde bugünleri görmeseydim dediğim günler oldu daha ne deyim,False
2 5 saat yoğurma kabında yarım saat de tepside beklemesi gerekiyor geceden yapıp buzdolabına da atabilirsin ama çok kabarmaz o zaman bi de fırından çıkarınca çok sert oluyor ıslak bir bezle güzelce sarınca kabuğu da yumuşuyor hoş yine atlas için sert olur o kabuk,False
şeyyy bunu asfer için olanı var mı bu nee bundan istiyoruz sevgili yönetmenimiz,False
babamın trafik kurallarında bulduğu inanılmaz açık u dönüşü yasak tabelası olan yerden dönmemiz gerekiyordu ve babamdan o dahiyane fikir geldi o zaman bizde v dönüşü yaparız v döndük,False
bi nmi yorsaniz çeki li n aq geri zekali misiniz,True
körfez ilçe bilyonerdenderbihediyesi sekizli bir an evvel,False
guzel seyler olsun istiyorsan ben seni sikiyim,True
çevrendeki insanlar susacağı konuşacağı ve duracağı yeri bilmiyorlarsa sen fazla adım atmışsındır onlara biraz geri çekil,False
allah bizleride imanlı dava sahibi bir vekile sahip olmuşuz buna da binlerce şükürler olsun rabbime user02453,False
sen benim malesefim değil iyikim olursun,False
bu hafta maçları izlemenize gerek yok fenerbahçe 2 2 galatasaray başakşehir 1 2 beşiktaş,False
twitter a ne zaman katıldığını hatırlıyor musun ben hatırlıyorum twitteryıldönümüm,False
salonda eski bir futbolcumuz diye anons et burda böyle bir şov yap yemezler,False
murat hastalanmış geçmiş olsun ceylanım kesin nazar ettiler seni survivor survivor2018,False
bu aralar sıkca yediğim tripler syntax eror math eror,False
i stediğiniz kadar şarkılar söyleyebilirsiniz binbir gecelerde istediğiniz her yerde herkese,False
fragman vermeyin tamam mı sakın vermeyin biz 1 fragmanla idare ederiz ama dizinin akıbetini bilemiyorum artık diziyi bitirmeye çalıştığınızı bu kadar belli etmeyin ya cidden yeter bölüm fotoğraflarını bile yeni bölümden 1 gün önce veriyorsun siyahbeyazaşk asfer,False
bu sefer almanya ya gidecek gibiyim 1 yürocudan kararan bilekliklerden alırım 3 yüroya,False
ya of bu dediğinin ne kadar önemli olduğunu anlatamam şu an,False
yağlarınızı aldırıp sonra da zayıflamış numarası yapmayın nolursunuz ben hangi basenin doğuştan güzel hangi bacağınsa estetikli olduğunu anlıyorum kaçmaz benden,False
kardeşim hep gülüyoruz da aslında gülmüyoruz mutluluktan ağlanıyor ya üzüntü de gülmeye vurduruluyormuş,False
ben özlüyorum galiba kavuşamadıkça sana,False
siz her kurdistan dediğinizde zavallı bir kürt çocuğu ölüyor kandırıp tehdit edip dağlara sürdüğünüz insanların kanında boğulun inşallah biz türkler kürtlere düşman hiç olmadık tek düşmanımız sizin gibi hain teröristler nitekim her birinizin sonu parçalanarak ölmek oluyor,True
yine başkası üzülmesin diye kendimi üzüyorum,False
sen gittin ve herkes ölmeye başladı,False
kalbimin etrafına ördüğüm duvarı güvendiğim 1 2 insan için yıkıyorum sanırım tüm sorun bu,False
bunlar kürt soykırımı için her çeşit şerefsizliği her çeşit kahpeliği i nsan onuruna yakışmayan her şeyi yapacak karekterdeler,True
ruh ikizliği de bir yere kadar tabi ten de önemli temas da önemli bu temaslarda kalbinin nasıl çarptığı çok önemli cağlarertuğrul ve denizbaysal yağızegemen hazançamkıran kaçınılmazson yağhaz,False
seni özledim diyorsam bil diye değil gel diye,False
uzay a ilk giden canlı bir köpek tir,False
önceden sadece sevginin her şeye yetebileceği sanırdım zamanla anladım ki saygı ve anlayış çok daha ağır basıyor karşınızdaki insanın size karşı anlayışı olmadığı sürece çözemeyeceğiniz bir çok şey var saygı görmediğiniz sürece sevginizden ölsenizde ne işe yarar,False
sınavda önümde ayağını sallayarak beni rahatsız eden kız tam puan almış o sınavdan taktiğe bak taktiğee böyle böyle ortalama yapıyorsunuz siz demek,False
fenerbahçe nin en büyük silahın bülent yıldırım olmasını düşünüyorum sonsayfa,False
bugünkü maçta ilk 60 dakika çok sıkıcı bir maç izleyeceğiz bence defansı geride tutup boşluk bırakmamayı amaçlayacaktır ayrıca samet aybaba da rakibi yorup sonra üzerine gelmeye meyilli le guen bunu yemeyecektir yusuf erdoğan süprizi bekliyorum,False
ntvspor bugün kapanıyor be ben küçükken kuzenler falan toplaşır ntvspor da la liga izlerdik real madrid barcelona maçlarını burada sevmiştim en son cnbc e ve euronews türkçe kapandığında üzülmüştüm güzel olan her şey gidiyor zaten bize de vasat kalıyor,False
ayrica sen gozumde baskayken simdi bir hicsin ben sana karsi senin mutlu olman icin herseyi yaptim seda ya laf dedin eyvallah dedim bana ilk iftira altildi eyvallah dedim babama yalan soyledin eyvallah dedim abime yalan soyledin birbirimize girdik eyvallah dedim,True
senin dunyan ile benim dunyam farkli senin hayal gucun ve benim gerceklerim farkli noktalar tecrubeden bilgiden yararlan fayda edin ben ayni konumda olsam saygi duyar bilgiden tecrubeden gormuslukten yararlanirdim,False
ciftlik bank sahibi sor bi niye yaptim sigirlar niye yaptin ciftlik bank sahibi inekleri sagmak marifet defil marifet baskalarini sagmak ineklerin az kafasi calissa belki bu dolandirici diye sutlerini emanet etmezlerdi ama adam angustan anliyor,True
adi bir iş abi kısa süreli para kazanma hevesi kapitalizme verilen bir taviz,False
en çok neye darılıyorum i nsanlar bi şey yapınca ben önemli değil olabilir diyorum ama benim bi şey yapmadığım halde insanlar senden bunu beklemezdik diyolar yaa demek ki bu hayatta herşeyi görmezden gelmiyceksin,False
çok içten dua ettim fener kazanacak buraya da yazıyorum,False
birden parlıyorsun evet fark ettim bak bunu,False
kaos kim nefret ihanet bunların hiçbiri onun için önemli değil onu asıl kumlarda oynamaya sürükleyen neden böylesine kibirli bir ruh halinin küçümsediği kişiler karşısında titanik gibi olmasından başka bir şey değil,False
256gb ayfon falan anca karşılar heralde ama tüm tarmy toplansak anca alırız bi tane,False
2 küçük kız fotosu atana annemin ağzına verdiğim videoyu atacağım takip et mesaj atıyım ensest,True
hiç mi yüzü yaralı kımse görmedınız amk doğa ustu varlık gıbi bakıyosunuz,True
kandırılmaya alışmış onca insanları toplayın uzundan kısaya doğru sol baş sabit dirsek temas aralıgı hizaya girsinler hepsini teptik edecem 17martdünyasafi nsanlargünü,False
torun mehter ister bilo gemi ister yobazlar şeriat ister rte başkanlık ister püskevit haini her şeye sen sebepsin sürünesin,True
burada tek şey kaldı sizin oynamanız,False
eve temizlikçi geldiğinde ondan çok ben yoruluyorum amkdjdkd,True
herkes beni dinlesin bakın ne anlatıcam diyip hiç birşey anlatamayan insanları sabri sarıoğlu na benzetiyorum kaleye kadar gidip topu uzaya göndermesiyle aynı,False
o zaman yarın tek mac banko bjk,False
güne komik videolar izleyerek başladım şuan nasıl iyiyim bomba bombaaa,False
geçen ales e kayıt yaptıracaktım sınav ücreti 100 tl amk k r zarar analizine girip kendimin 100 tl etmediği sonucuna vardım sınavücretlerikaldırılsın,False
hahhaahahha ay ben napmışım gerçekten özür dilerim senden de,False
yürü be kardeşim kim tutar sizi rabbim her daim muvaffak etsin seni ve ekibini,False
yağmur çiseliyor korkarak yavaş sesle bir ihanet konuşması gibi,False
tekbüyükbeşiktaşgerisitraş haydi beşi ktaşim şerefli şampi yonluklara dogru koş ve ez ezi k takimlari,True
sen yaptın mı böyle bir şey,False
bugün anannem gideli tam 1 sene oldu keşke burda olsaydın rüyada sarılmak istemiyorum artık 17 03 2017,False
annanem bana patik göndermiş bugün hayatımın en güzel günü,False
bundan bir önceki pozisyonda bir tane attı ama tependen çok net,False
poster asmak zor iş abi az önce 200 poster arasından seçim yapıp 7 tanesini duvara astım 193 tanesi arkamdan ağlıyor,False
ne hissettigimi konuşmadan anlayacak insanlar lazım user01858,False
ahmet çakar türkiye de bakmayın beşiktaşı da katarlar işin içine ama türkiye de bir tane derbi vardır derbiler tektir türkiye de bu galatasaray fenerbahçe veya fenerbahçe galatasaray maçıdır,False
acıkcası fenerbahçe ile oynancak maçta kaybedilcek 3 puan bizi bitirmez fakat mucize olan bişeyi yapıp fenere koyarsak onlar biter o yüzden biz değil onların götü tutuşsun,True
bugün öğrendim 2008 krizinden sonra i ngiltere de ticaret dürüstlüğü ofisi kurulmuş son günlerde hayli gündem bulan zincir dolandırıcılığı şirketi vb organizasyonların önüne geçecek kademeli emniyet subapları önemli sosyal zeminin halis niyeti art kimselerce kül ediliyor,False
galatasaraylı olmaktan daha güzel bişey varsa oda kadıköyde galatasaraylı olmaktır hepsi mal mal bakıyor,True
kendime kötü davranıyorum yüzümün mükemmel pürüzsüz olduğu bi zamanda 3 paket cips yiyerek,False
peki bu hanım limlerin derslerine katılan meşhur i slam limleri var mıydı i mam şafi i mam ebu hanife i mam malik hatib el bağdadi i bn sakir i mam ahmed bin hanbel i mam buhari i mam i bni teymiyye i mam zehebi i mam suyuti ve benzeri birçok i slam liminin hanım hocaları vardı,False
bana bak birader anlaşıldı sen eğitimsiz bir yobazsın eğitim sektörüyle uzaktan yakından alakan yok bir sosyal medya trolüsün ve işini kötü yapıyorsun,True
neyse gelelim kitaba oklahamali bir ailenin gelişen teknolojiyle ve kapitalist düzenin insanlari köleleştirmesiyle birlikte kaliforniya ya kadar uzanan yol hikayelerini bu uzun ve yorucu yolda başlarına gelenleri anlatıyor kitap,False
normal de arkadaşlar yan yana oldukları zaman cips kola falan alır biz gidip bebe bisküvisi aldık ve yolun kenarına geçmiş yiyoruz xgxgc herkes bize bakıp duruyo xhcgcyj,False
bu maçı g a l a t a s a r a y alır i nşallah amin,False
sevmek söz söylemek değil bütün zor şartlara rağmen sahip çıkmaktır kötü günde sarılmak iyi günde güven vermektir neşet ertaş,False
kupon yapacam ama yapamıyorum hesaba para yatırmadığım için offff aq,True
james ile alyssa gibiyim hayat umrumda değil borçlarım yokmuş okul yokmuş gibi davranıyorum sonra hepsi bana giriyor,True
seni seviyorum hayatımın anlamı bu duzceescct,False
boyum çok uzun olsaydı da yolda yürürken önüme çıkanları ezseydim nefret ediyorum,False
ben baya burdayım artık haftaya bi ankaraya gidiyorum bir de derslerim oluyor konuşuruz bunu,False
ben ve yenik yüreğim yalnız mı kalacağız,False
bi daha dünya derbisi diyen olursa ağzına kürekle vurun amk,True
artık o kadar alıştım ki her şeye gülüp geçiyorum,False
acıdım çocuğa ya gözü çıktı d,False
üf ne çok yere yattınız galatasaraylılar yatarak sadece orospular kazanır,True
